2,31,23,15,9,0,-8,-8,-13,-10,-1,1,1,6,8,11,5,5,4,-3,-2,-8,10,-8,-48,-31,29,56,25,-13,-34,-22,1,4,4,4,6,9,15,13,12,13,16,11,9,3,-1,-4,-10,-14,-18,-8,5,22,20,-6,-18,-6,11,3,0,-1,-2,-2
22,27,11,9,1,-5,-1,0,-12,-8,6,10,7,10,12,12,11,11,9,6,4,5,18,-26,-63,-22,45,52,19,-11,-35,-32,-8,12,15,6,11,9,16,9,12,12,16,14,13,8,4,1,-5,-10,-17,-12,-6,12,24,8,-15,-14,6,6,1,-1,-2,-3
30,13,-1,0,-10,-9,5,8,-7,-4,9,15,10,10,12,8,12,10,9,11,10,22,15,-42,-56,-6,43,34,10,-4,-25,-34,-16,13,25,7,10,5,12,2,8,6,11,12,13,10,7,6,1,-4,-14,-13,-12,0,18,16,-6,-18,-2,8,3,-1,0,-4
25,-1,-9,-10,-18,-10,10,13,1,1,7,13,10,6,7,2,8,4,5,8,16,34,3,-46,-29,9,27,11,0,1,-11,-27,-17,6,28,6,5,1,3,-7,2,-1,2,6,9,9,8,9,7,2,-8,-12,-14,-8,9,18,4,-16,-13,6,7,-1,0,-3
12,-9,-14,-17,-19,-6,10,12,6,4,3,8,8,0,1,-3,1,-3,0,2,20,32,-15,-32,6,17,2,-9,-7,2,4,-10,-11,-6,20,7,-2,-4,-6,-13,-3,-8,-7,-2,1,4,6,9,11,8,0,-9,-13,-13,-1,14,12,-8,-20,0,10,1,0,-2
0,-11,-16,-18,-12,1,7,6,7,6,0,1,4,-4,-5,-5,-5,-6,-5,-1,20,14,-29,-5,35,16,-19,-23,-11,-1,15,9,-1,-17,1,7,-6,-7,-13,-15,-6,-12,-12,-8,-6,-1,2,6,11,12,7,-5,-10,-13,-8,6,14,2,-20,-9,9,5,0,0
-8,-11,-15,-13,-1,7,3,-1,4,6,0,-5,-1,-6,-9,-5,-8,-5,-6,3,15,-15,-32,25,49,12,-30,-31,-13,-3,20,22,8,-20,-20,7,-5,-8,-14,-14,-5,-13,-13,-11,-11,-6,-2,1,7,11,13,0,-6,-11,-11,-2,11,11,-13,-16,4,9,0,1
-12,-9,-11,-2,9,9,-2,-8,-1,4,1,-9,-5,-6,-9,-4,-8,-2,-4,12,4,-40,-23,44,46,7,-28,-32,-12,-3,19,27,11,-15,-36,1,1,-7,-12,-9,-3,-11,-10,-11,-12,-8,-6,-3,2,7,15,5,-1,-8,-12,-7,5,14,-1,-18,-5,11,2,0
-13,-8,-3,8,14,7,-4,-12,-4,2,2,-10,-8,-4,-7,-4,-6,-1,1,20,-14,-49,-5,44,30,4,-18,-26,-10,-1,12,21,8,-4,-39,-8,7,-3,-8,-4,-2,-7,-5,-8,-9,-8,-7,-7,-3,1,11,8,4,-4,-10,-9,-1,12,10,-14,-16,9,6,-1
-13,-5,6,13,12,3,-6,-12,-5,-1,1,-8,-9,-2,-3,-5,-3,-2,9,18,-31,-39,13,29,9,1,-7,-13,-6,1,2,10,3,5,-28,-17,9,5,-3,2,-1,-2,0,-3,-5,-5,-7,-8,-7,-4,5,9,7,1,-7,-9,-5,6,15,-4,-21,0,11,0
-11,1,13,13,7,-1,-6,-9,-3,-4,-2,-4,-7,-1,0,-5,-1,-2,17,4,-41,-14,24,7,-10,-4,2,4,0,2,-7,-2,-2,9,-9,-21,2,13,2,6,-1,2,4,2,-1,-3,-5,-7,-9,-8,-3,7,8,6,-3,-8,-7,0,15,6,-19,-11,13,3
-5,7,15,9,1,-3,-6,-5,0,-5,-4,1,-3,-1,2,-3,0,1,20,-18,-37,12,25,-13,-24,-9,7,18,6,1,-14,-12,-4,8,10,-16,-10,18,8,8,-1,6,6,5,3,0,-2,-5,-8,-9,-9,3,6,9,2,-5,-7,-4,10,13,-11,-20,8,10
3,10,12,2,-3,-4,-5,0,2,-5,-5,5,1,-1,2,-1,0,9,14,-38,-19,30,18,-23,-30,-13,11,27,11,0,-15,-16,-4,6,22,-4,-21,15,14,7,-2,8,6,7,5,2,0,-1,-5,-8,-11,-1,3,9,6,-1,-5,-6,3,14,1,-22,-3,15
10,8,5,-3,-5,-6,-4,4,2,-3,-5,6,4,0,1,1,2,19,-2,-44,4,33,6,-26,-28,-13,13,26,13,0,-11,-16,-4,4,24,10,-25,4,19,4,-4,8,4,6,6,3,2,1,-2,-5,-11,-5,-1,6,9,2,-4,-7,-3,10,11,-17,-17,14
14,1,-1,-7,-7,-7,-1,7,2,-1,-2,5,5,0,0,3,6,23,-22,-33,25,25,-5,-22,-20,-8,13,17,11,1,-4,-11,-4,3,20,18,-18,-12,19,3,-6,7,0,4,5,3,3,3,0,-2,-8,-6,-4,1,8,5,-1,-6,-6,4,16,-6,-26,6
11,-5,-6,-9,-8,-7,2,7,1,1,0,1,4,1,-2,4,12,15,-36,-9,34,11,-12,-14,-8,1,12,5,6,2,2,-2,-3,2,12,19,-3,-25,12,4,-8,4,-4,1,3,2,3,4,3,1,-4,-7,-6,-3,5,6,1,-4,-8,-1,15,6,-26,-9
3,-8,-8,-8,-8,-6,4,5,0,2,0,-2,1,1,-3,6,16,-3,-39,16,30,-2,-15,-6,6,9,7,-6,-1,1,6,6,0,-1,4,12,12,-30,-2,7,-7,0,-8,-2,0,1,2,3,4,3,0,-5,-6,-6,0,5,2,-3,-8,-4,9,15,-16,-24
-5,-6,-8,-7,-6,-2,5,2,-1,1,1,-5,-3,1,-3,10,16,-25,-26,32,16,-10,-13,4,18,13,0,-14,-7,0,7,13,4,-7,-4,1,22,-23,-18,8,-3,-4,-10,-4,-3,-1,0,1,4,4,4,-3,-4,-8,-4,2,4,0,-7,-6,2,16,-1,-32
-10,-1,-7,-4,-3,2,3,-2,-2,0,0,-5,-6,0,-1,12,8,-41,-4,33,1,-13,-9,13,24,12,-8,-18,-11,-2,6,14,9,-10,-11,-7,23,-8,-30,5,5,-7,-9,-5,-5,-2,-1,0,3,4,6,-1,-3,-7,-7,-1,4,2,-5,-6,-4,13,13,-27
-9,2,-5,-1,2,5,0,-5,-3,0,0,-5,-6,-2,3,10,-7,-42,17,22,-11,-12,-2,19,21,7,-13,-18,-11,-3,3,9,10,-9,-17,-12,17,8,-31,-3,14,-9,-7,-7,-5,-3,-2,-2,1,3,6,1,-1,-5,-8,-4,2,4,-2,-5,-7,6,20,-12
-5,4,-3,2,6,6,-2,-6,-3,-1,0,-4,-4,-4,8,2,-24,-27,29,7,-16,-10,4,19,12,0,-15,-15,-9,-3,1,1,6,-4,-19,-13,7,18,-20,-13,19,-6,-4,-7,-4,-4,-3,-3,-1,1,4,2,1,-2,-6,-6,0,4,1,-5,-7,-1,18,6
-1,2,-1,3,7,4,-3,-5,-3,-1,0,-3,-1,-4,13,-10,-34,-3,28,-5,-15,-7,8,13,-1,-7,-13,-8,-5,-1,-2,-7,-1,3,-16,-11,-1,19,-3,-21,17,0,0,-6,-4,-3,-3,-3,-3,-1,1,2,2,1,-4,-6,-2,3,4,-3,-7,-5,11,19
3,0,2,4,6,1,-3,-3,-2,-2,-1,-2,1,-1,13,-23,-33,19,17,-10,-12,-3,10,2,-11,-11,-8,0,-1,0,-4,-12,-8,9,-7,-9,-7,13,13,-22,6,8,4,-4,-3,-2,-3,-3,-5,-3,-2,1,2,3,-1,-4,-3,1,5,-1,-6,-7,3,24
4,-2,2,4,4,-2,-2,-1,0,-2,-2,0,1,5,7,-30,-20,31,5,-10,-7,2,8,-9,-17,-12,-2,9,3,0,-5,-12,-12,10,4,-5,-11,5,22,-14,-9,13,10,-2,-2,-1,-3,-2,-5,-4,-4,1,1,4,1,-2,-4,-1,5,1,-4,-8,-3,20
3,-2,2,3,0,-4,-1,0,1,-3,-4,1,1,11,-4,-26,-1,30,-3,-8,-3,5,3,-16,-18,-9,4,14,6,0,-5,-8,-11,7,13,-1,-13,-2,22,-1,-21,13,15,0,0,0,-2,-1,-4,-4,-5,0,0,4,3,0,-4,-3,3,3,-1,-7,-6,11
2,-3,1,1,-4,-4,0,1,1,-2,-4,2,1,15,-16,-13,16,20,-7,-7,2,7,-2,-18,-14,-5,8,15,6,0,-4,-3,-5,1,17,4,-14,-6,14,12,-26,5,19,1,1,0,0,0,-2,-3,-4,-1,-1,2,4,2,-3,-4,1,4,1,-6,-8,1
1,-3,-1,-1,-6,-3,0,2,1,-2,-4,1,4,12,-25,3,25,8,-8,-8,6,6,-6,-15,-7,0,10,11,5,-1,-2,2,1,-3,15,8,-13,-6,3,19,-21,-7,19,2,2,0,1,1,0,-1,-3,-2,-2,0,3,2,-1,-4,-2,3,4,-3,-8,-6
0,-3,-2,-3,-6,-2,0,3,0,-1,-2,0,9,2,-26,17,25,-1,-8,-8,8,4,-8,-9,-1,4,9,4,2,-2,0,4,5,-6,9,10,-8,-5,-7,19,-9,-18,14,5,2,0,2,1,2,0,-1,-2,-2,-2,1,2,0,-3,-4,1,5,0,-8,-10
-1,-3,-2,-5,-5,-1,0,2,-1,-1,0,0,12,-11,-17,24,19,-7,-9,-5,8,0,-8,-1,5,6,5,-4,-2,-2,1,5,6,-6,1,9,-1,-3,-13,13,4,-24,1,9,1,0,1,1,3,0,1,-3,-2,-4,0,1,1,-2,-5,-1,5,4,-7,-11
-2,-3,-2,-5,-3,0,-1,0,-1,0,2,2,11,-24,-4,23,11,-10,-9,0,6,-4,-6,5,10,7,0,-9,-4,-1,2,4,5,-4,-4,5,6,0,-16,3,14,-21,-14,12,-1,0,0,0,3,1,2,-2,-2,-5,-1,0,2,-1,-5,-3,2,6,-4,-11
-4,-1,-2,-4,0,1,0,-1,-2,0,2,7,3,-29,10,15,3,-12,-8,7,3,-6,-4,10,11,6,-5,-12,-6,-1,2,2,2,-3,-8,0,10,3,-15,-6,17,-11,-27,13,-1,0,-2,-1,2,1,3,-1,-1,-4,-2,-1,2,0,-4,-4,-1,7,1,-10
-5,1,-1,-1,1,1,0,-3,-2,0,1,12,-11,-24,18,6,-5,-14,-3,11,-2,-6,0,12,10,3,-8,-11,-6,-1,1,0,-1,-2,-9,-3,11,5,-10,-12,15,1,-32,9,1,-1,-2,-2,1,1,2,0,0,-3,-3,-2,1,2,-2,-4,-4,5,5,-6
-5,2,0,1,2,1,0,-3,-3,0,0,13,-26,-12,20,-3,-13,-13,2,10,-7,-5,4,11,5,-2,-10,-9,-5,-2,-1,-3,-4,-2,-9,-6,8,5,-4,-14,10,11,-28,0,5,-1,-2,-3,-1,1,1,1,0,-1,-4,-2,0,2,0,-3,-5,1,7,-1
-4,2,2,2,2,2,-1,-3,-3,-2,3,6,-32,4,17,-10,-19,-10,6,5,-10,-3,6,7,-1,-6,-10,-5,-4,-3,-3,-5,-6,-2,-8,-7,3,3,4,-13,3,15,-16,-12,8,-1,-1,-3,-3,0,0,2,0,0,-4,-2,-1,2,1,-2,-6,-2,7,4
-2,2,2,2,2,1,-2,-3,-3,-3,7,-6,-27,17,10,-14,-21,-3,9,-2,-10,0,6,1,-7,-9,-7,-1,-1,-3,-4,-6,-6,-2,-6,-7,-1,-2,11,-9,-3,15,0,-20,7,0,-1,-3,-5,-1,-1,2,0,1,-3,-2,-2,1,2,-1,-4,-5,4,8
0,0,2,1,1,-1,-3,-3,-3,-3,12,-21,-12,24,2,-16,-17,5,8,-9,-7,1,4,-7,-11,-9,-3,2,1,-1,-4,-5,-5,0,-3,-6,-5,-7,15,-3,-8,12,13,-21,1,4,-1,-1,-5,-2,-2,1,0,2,-1,-1,-3,0,2,0,-2,-6,1,10
1,-1,1,0,0,-3,-3,-3,-1,0,11,-30,9,23,-5,-14,-7,11,5,-11,-2,1,0,-13,-12,-6,2,5,3,2,-3,-3,-3,1,1,-4,-8,-10,14,2,-12,7,20,-15,-8,7,-1,0,-3,-3,-3,0,0,2,0,0,-2,-1,1,0,0,-6,-3,8
2,-2,-1,-1,-1,-5,-2,-3,0,6,3,-28,25,16,-11,-8,5,13,1,-10,3,0,-4,-15,-10,-1,7,7,5,4,0,0,0,3,4,0,-9,-10,9,6,-12,2,20,-4,-17,8,0,0,-2,-3,-3,-2,0,1,2,0,-2,-2,0,0,1,-4,-5,3
2,-3,-2,-2,-3,-5,-2,-1,1,13,-10,-16,32,6,-14,0,15,11,-3,-6,6,0,-7,-12,-4,3,9,7,5,5,2,3,3,4,7,4,-8,-7,1,7,-9,-4,15,6,-19,6,3,0,0,-3,-3,-2,-1,0,3,0,-1,-3,-1,0,1,-2,-6,-2
1,-3,-3,-3,-4,-4,-1,1,3,16,-23,2,27,-4,-13,7,19,5,-6,-1,6,-1,-7,-6,1,6,9,6,4,4,3,6,6,3,7,7,-4,-2,-6,4,-3,-8,8,11,-13,-1,7,0,1,-2,-2,-2,-1,-1,3,0,0,-2,-2,0,1,0,-5,-6
1,-2,-3,-3,-4,-2,0,2,6,12,-29,20,15,-12,-10,12,16,-1,-8,3,3,-1,-6,2,6,6,6,3,2,2,3,6,6,1,5,7,0,3,-10,-1,2,-11,-1,11,-3,-10,10,-1,2,-1,-2,-2,-1,-2,1,0,1,-2,-2,0,0,1,-4,-8
1,-1,-3,-3,-2,0,0,2,10,0,-23,29,0,-16,-4,12,9,-7,-8,5,0,0,-2,8,8,5,2,-1,-1,-1,2,5,5,-1,1,5,4,6,-9,-6,4,-10,-9,7,7,-16,9,0,1,0,0,-2,-1,-2,0,-1,1,-1,-2,-1,0,2,-2,-8
1,-1,-3,-2,0,1,1,2,14,-16,-8,28,-11,-16,3,9,0,-10,-6,5,-2,0,0,11,7,2,-2,-5,-4,-3,0,1,2,-3,-3,1,7,6,-7,-7,4,-6,-14,2,14,-18,3,3,0,1,1,-2,-1,-3,-1,-1,1,0,-2,-1,0,2,0,-6
1,0,-3,0,1,1,1,3,13,-28,10,18,-18,-13,7,3,-8,-11,-3,4,-3,0,3,10,4,-1,-5,-7,-6,-4,-2,-2,-1,-5,-6,-3,7,5,-2,-4,2,-1,-16,-1,14,-14,-6,6,-1,1,2,-1,0,-2,-3,-1,0,0,-1,0,-1,1,1,-3
-1,0,-2,1,2,1,1,6,5,-30,24,4,-19,-7,9,-3,-13,-10,0,3,-2,0,5,6,1,-3,-7,-7,-7,-5,-3,-5,-5,-5,-8,-7,6,2,0,1,-1,3,-14,-3,9,-5,-15,7,-1,1,2,0,0,-1,-3,-1,0,1,-1,-1,-1,0,2,0
-3,1,-1,3,2,1,0,11,-8,-21,27,-8,-17,-1,8,-8,-15,-6,4,1,-1,0,6,1,-1,-5,-7,-5,-6,-5,-3,-7,-7,-4,-8,-8,3,0,2,8,-3,6,-7,-5,4,3,-18,6,0,0,1,1,-1,0,-3,-1,-1,1,0,-1,-1,-1,2,2
-5,2,0,3,1,1,-2,14,-23,-4,20,-17,-12,5,5,-11,-13,-1,6,-1,0,0,5,-3,-3,-6,-6,-3,-4,-4,-4,-7,-7,-3,-5,-7,-1,-2,2,12,-3,6,1,-6,0,9,-16,0,3,-2,-1,2,-1,1,-2,0,-2,1,0,-1,-2,-2,1,3
-5,2,2,2,0,1,-1,11,-31,14,7,-20,-5,8,1,-11,-8,5,6,-2,0,0,3,-6,-3,-6,-4,0,-1,-2,-4,-6,-5,-1,-2,-5,-3,-3,1,13,-2,4,9,-7,-3,12,-8,-7,6,-3,-3,1,-2,1,-1,0,-3,0,0,-1,-1,-2,0,3
-3,1,2,1,-2,0,3,1,-28,24,-6,-19,2,10,-3,-9,-2,9,5,-3,0,0,0,-7,-3,-4,-1,2,2,0,-4,-4,-2,2,1,-1,-5,-3,0,10,0,2,14,-6,-5,10,2,-13,6,-2,-4,0,-2,1,0,-1,-2,0,0,-1,-1,-3,-1,2
0,0,2,0,-3,-2,8,-14,-15,24,-16,-15,8,10,-6,-5,5,11,1,-3,0,0,-3,-6,-3,0,2,4,4,2,-3,-1,0,4,4,2,-6,-3,-2,4,1,0,15,-2,-8,7,9,-15,3,1,-4,-2,-2,0,1,0,-1,-2,0,0,0,-2,-2,1
2,-2,2,-3,-4,-4,12,-28,4,15,-18,-7,13,6,-8,0,10,9,-2,-3,0,0,-6,-5,-3,3,5,5,4,2,0,1,3,5,5,4,-5,-2,-3,-4,1,-3,11,3,-11,3,12,-11,-3,6,-3,-4,-1,-2,2,-1,0,-3,0,-1,0,-1,-3,0
4,-4,1,-5,-4,-3,10,-33,20,3,-16,1,15,1,-8,5,11,5,-6,-2,-1,-1,-7,-2,-2,6,6,4,4,2,2,3,4,4,5,5,-4,-2,-4,-11,1,-5,5,7,-11,0,10,-4,-9,9,-2,-4,-1,-3,1,-1,0,-3,-1,-1,0,0,-3,-2
3,-4,0,-6,-3,2,1,-25,27,-7,-10,10,13,-5,-6,8,10,-1,-8,-1,-2,-2,-6,0,-2,6,4,2,2,1,4,5,4,1,3,4,-2,0,-4,-15,1,-7,-2,9,-8,-4,5,4,-13,9,1,-3,-1,-3,0,-1,1,-2,-1,-1,0,0,-2,-3
2,-3,-1,-5,-3,8,-13,-8,22,-12,-3,16,6,-10,-3,9,5,-6,-7,-1,-3,-3,-3,2,0,4,1,-1,0,0,5,5,3,-1,0,2,0,1,-4,-15,1,-8,-8,7,-1,-6,-1,9,-12,4,5,-1,-1,-2,-1,-1,1,-1,-1,-1,0,1,-1,-4
0,-1,-3,-4,-2,11,-24,11,10,-12,4,17,-2,-13,0,7,-1,-9,-5,-1,-3,-3,0,3,1,0,-3,-5,-2,-1,4,4,2,-4,-3,-1,1,2,-3,-12,1,-6,-12,2,6,-7,-6,10,-7,-4,10,0,-1,-1,-2,-1,0,0,-1,-1,-1,1,0,-3
-1,1,-5,-1,1,9,-27,24,-2,-9,9,13,-11,-11,4,3,-6,-10,-2,-1,-2,-2,2,3,2,-4,-6,-6,-3,-1,1,2,-1,-5,-5,-3,2,2,-1,-7,1,-3,-12,-2,11,-6,-10,6,0,-12,12,1,0,0,-3,-1,0,0,-1,-1,-1,1,1,-3
-2,1,-6,0,6,0,-19,27,-10,-6,12,5,-16,-6,7,-1,-10,-9,1,-1,0,-1,4,2,1,-7,-7,-6,-3,0,-1,-1,-4,-5,-6,-5,2,1,1,-1,1,0,-10,-6,11,-3,-10,1,6,-16,10,2,0,0,-2,-1,-1,1,-1,0,-2,1,1,-1
-3,0,-6,1,11,-12,-5,19,-13,-2,12,-5,-17,0,6,-5,-11,-6,3,-1,1,0,3,0,0,-8,-6,-4,-3,-1,-3,-4,-6,-4,-5,-5,1,0,2,4,1,3,-6,-8,8,1,-8,-4,8,-15,3,4,1,0,-2,-1,-2,1,-1,0,-2,0,1,0
-4,-1,-3,1,14,-21,10,7,-11,0,8,-13,-12,6,4,-8,-9,-2,5,0,1,0,2,-2,-2,-6,-3,-1,-1,-1,-4,-6,-6,-2,-2,-5,0,-1,3,7,0,4,-1,-7,2,4,-3,-8,7,-8,-7,6,0,0,-1,0,-2,0,-1,0,-2,-1,1,1
-4,-3,0,3,11,-23,19,-3,-7,3,2,-16,-4,9,1,-8,-6,1,5,0,1,1,0,-3,-3,-3,0,1,0,-2,-5,-6,-5,-1,0,-4,-2,-2,2,8,0,3,3,-5,-3,5,3,-9,3,0,-16,7,0,0,0,0,-2,-1,-1,0,-1,-2,0,2
-3,-4,2,6,2,-16,19,-9,-4,5,-4,-15,4,9,-3,-6,-1,4,5,0,0,1,-1,-4,-4,1,3,3,0,-2,-4,-4,-1,1,1,-1,-4,-3,2,6,-1,2,7,-2,-7,3,9,-7,-1,6,-21,6,-1,0,1,0,-1,-1,-1,0,-1,-2,-1,2
-2,-3,3,10,-10,-4,12,-11,-1,6,-9,-10,11,7,-5,-3,3,7,2,0,0,1,-3,-4,-3,4,3,3,1,-2,-3,-2,2,2,2,1,-4,-4,0,3,-1,0,7,0,-8,0,11,-4,-4,9,-18,1,0,0,0,1,-1,-2,0,-1,0,-2,-2,1
0,-1,2,11,-21,9,4,-10,1,5,-12,-3,13,3,-6,0,6,7,0,1,-1,0,-4,-3,-1,5,3,2,0,-1,-1,0,4,3,2,3,-3,-4,0,0,-2,-1,5,2,-7,-4,11,0,-6,8,-9,-6,2,-1,0,0,0,-2,0,-1,0,-1,-2,0
0,1,2,8,-25,16,-2,-9,3,2,-12,4,12,-1,-6,3,8,6,-4,1,-1,-1,-4,-1,1,5,2,1,0,0,1,2,4,3,2,4,-1,-3,-1,-4,-3,0,2,3,-5,-7,7,4,-6,5,1,-13,6,-2,-1,0,1,-2,0,-1,1,-1,-2,-1
0,2,3,0,-20,17,-4,-8,5,-2,-9,10,7,-5,-4,4,7,3,-6,1,-2,-3,-4,0,2,3,0,0,-1,1,2,2,2,2,1,4,0,-2,-1,-6,-5,0,-2,4,-3,-8,1,7,-3,1,10,-16,7,-2,-2,-1,1,-1,0,-2,1,-1,-1,-2
0,1,5,-13,-9,13,-5,-5,7,-5,-4,12,1,-8,-2,4,4,-2,-7,1,-2,-3,-2,2,3,0,-1,-2,-2,0,2,1,0,0,0,2,2,0,-2,-6,-6,1,-6,4,-1,-6,-4,7,0,-2,13,-14,4,0,-2,-2,1,0,-1,-1,0,0,-1,-3
-1,-1,8,-23,5,7,-6,-1,6,-7,2,11,-5,-9,0,3,0,-5,-6,0,-3,-3,0,3,3,-2,-3,-4,-1,0,1,0,-2,-2,0,0,2,2,-2,-5,-6,0,-8,2,2,-4,-7,5,3,-4,12,-7,-2,3,-2,-3,0,0,-1,-1,-1,0,0,-3
-1,-2,7,-27,16,1,-7,4,2,-7,7,7,-10,-8,2,0,-4,-7,-3,-1,-3,-2,2,4,1,-4,-4,-5,-1,-1,0,0,-3,-4,-2,-2,2,4,-2,-2,-5,0,-8,0,4,0,-9,1,5,-5,7,1,-9,7,-2,-3,0,1,-1,0,-2,0,0,-3
-1,-1,2,-21,20,-3,-8,8,-3,-5,10,1,-12,-5,3,-2,-7,-7,-1,-2,-3,0,3,3,0,-5,-4,-5,-1,-1,-1,-1,-3,-5,-3,-3,1,4,-2,0,-3,-1,-6,-2,5,2,-9,-2,5,-4,2,8,-14,8,-2,-2,-2,1,-1,0,-3,0,0,-2
-1,3,-7,-7,18,-6,-7,9,-7,-1,10,-5,-12,-1,3,-3,-7,-5,2,-3,-1,1,4,1,-2,-5,-3,-3,0,-1,-2,-1,-3,-4,-3,-3,0,2,-1,2,0,-1,-2,-5,5,4,-8,-5,3,-3,-2,10,-14,6,0,-1,-3,1,-1,0,-3,0,0,0
-1,8,-17,9,12,-9,-3,7,-10,2,6,-10,-8,2,2,-4,-6,-2,3,-4,1,3,3,-2,-3,-3,-2,-1,0,-1,-2,-1,-2,-3,-4,-3,-2,0,0,4,1,-1,1,-7,3,5,-6,-6,0,-1,-5,9,-9,0,4,0,-3,0,0,0,-2,0,0,1
-1,10,-22,21,3,-11,2,2,-9,5,1,-13,-3,5,0,-3,-3,0,3,-3,3,4,1,-4,-4,-1,0,2,-1,-1,-2,-2,-1,-1,-3,-2,-3,-2,0,5,2,-1,4,-7,0,4,-3,-5,-3,2,-7,5,-2,-7,6,0,-3,-1,0,0,-1,-1,-1,2
1,7,-19,25,-5,-11,7,-4,-6,6,-4,-12,3,6,-1,-2,-1,1,2,-2,4,3,-1,-6,-3,1,1,4,-1,-1,-2,-2,-1,1,-2,-1,-4,-4,1,5,3,-2,6,-6,-3,2,0,-2,-5,4,-8,1,4,-13,8,-1,-2,-2,0,0,0,-1,-2,2
4,-2,-8,21,-11,-7,8,-8,-1,4,-8,-8,8,5,-2,-1,1,2,0,-1,4,2,-3,-6,-2,2,2,4,0,-1,-1,-2,-1,2,-1,0,-3,-5,1,4,2,-2,6,-3,-6,0,2,0,-6,4,-6,-2,8,-15,6,0,-1,-3,0,-1,1,-2,-2,1
8,-13,6,12,-15,-2,6,-9,3,1,-10,-2,10,3,-3,0,3,2,-1,0,2,-1,-4,-4,0,3,2,3,0,0,-1,-1,-1,2,1,0,-2,-4,0,2,2,-3,6,1,-7,-1,4,2,-5,3,-3,-4,8,-11,1,1,0,-3,0,-1,1,-2,-2,0
10,-20,17,0,-15,4,2,-8,6,-2,-8,4,9,1,-3,1,3,1,-2,1,0,-3,-4,-1,1,2,1,0,0,0,-1,0,-1,1,2,0,0,-3,0,0,2,-4,4,4,-6,-2,4,3,-3,0,1,-5,6,-5,-5,4,0,-2,-1,-1,1,-1,-1,-2
7,-19,21,-9,-11,8,-2,-5,6,-5,-5,9,6,-2,-2,1,3,0,-2,2,-2,-5,-3,1,1,1,0,-2,0,0,-1,0,-1,0,2,0,2,-1,-1,-3,1,-4,1,5,-3,-2,2,3,-1,-3,5,-5,4,2,-11,5,0,-2,-1,-1,0,0,0,-3
0,-12,17,-15,-6,8,-5,-1,6,-5,-1,11,1,-3,-1,1,1,-1,-2,3,-4,-6,-2,2,1,0,-1,-4,-1,0,0,1,0,-1,2,0,2,1,-2,-5,1,-2,-1,4,0,-2,0,1,0,-5,6,-5,1,7,-14,5,0,-1,-2,-1,0,0,1,-4
-10,0,8,-17,0,5,-7,3,4,-5,3,10,-3,-4,0,0,-1,-2,-1,2,-5,-5,-1,2,0,-1,-2,-4,-2,-1,0,1,1,-2,1,0,2,3,-2,-6,0,0,-4,2,3,-1,-2,-1,2,-5,5,-4,-1,9,-13,2,1,0,-2,-1,-1,0,1,-3
-18,11,-2,-15,5,1,-7,6,1,-3,6,6,-7,-5,0,0,-3,-2,0,1,-4,-2,0,1,-1,-2,-3,-4,-2,-2,0,1,1,-2,0,-1,1,3,-2,-6,0,2,-5,0,4,-1,-3,-3,3,-3,2,-1,-4,8,-8,-2,1,0,-2,0,-2,0,1,-1
-20,16,-9,-11,8,-3,-4,8,-2,-1,6,0,-9,-4,0,-1,-3,-2,1,0,-4,0,1,0,-2,-3,-3,-2,-2,-2,0,0,2,-2,-2,-2,-1,2,-2,-5,-1,3,-5,-3,3,0,-3,-5,4,-1,-1,2,-6,6,-1,-8,3,0,-1,-1,-2,0,0,0
-15,15,-12,-5,8,-5,-1,7,-5,0,4,-5,-8,-3,0,-2,-3,0,2,-2,-2,2,2,-1,-4,-3,-2,-1,-2,-2,0,-1,1,-2,-3,-3,-2,0,-1,-4,-1,3,-4,-5,1,0,-2,-6,3,1,-4,5,-8,3,5,-11,3,-1,-1,-1,-1,-1,-1,2
-4,9,-12,2,7,-5,2,4,-6,1,1,-9,-6,-2,0,-3,-2,1,2,-3,-1,2,2,-1,-4,-3,-1,0,-1,-1,0,-1,0,-1,-3,-3,-2,-2,0,-2,-1,2,-2,-6,-1,-1,0,-6,1,2,-5,5,-7,-1,9,-11,2,0,0,0,-1,-1,-2,3
7,1,-10,7,4,-3,4,-1,-7,1,-2,-10,-3,0,-1,-3,-1,2,1,-4,1,2,1,-1,-3,-2,0,1,0,1,0,-2,-1,0,-3,-2,-2,-3,0,0,-2,0,-1,-4,-3,-1,2,-4,-1,1,-4,4,-3,-4,10,-8,0,0,0,0,-1,-1,-2,2
15,-4,-7,11,1,-1,5,-5,-6,0,-5,-9,2,1,-1,-2,0,1,-1,-3,2,2,0,0,-1,-1,1,1,1,2,-1,-2,-2,0,-1,-1,-2,-3,0,2,-2,-1,0,-1,-4,-1,2,-2,-4,0,-3,1,1,-7,8,-3,-4,2,0,-1,-1,-1,-2,1
15,-8,-3,12,-2,0,3,-8,-3,0,-6,-6,5,2,-1,0,1,0,-3,-2,2,1,-1,0,1,0,0,1,2,2,-1,-2,-3,1,0,0,-2,-2,0,3,-3,-2,0,2,-4,-1,2,0,-5,-2,-1,-2,6,-8,5,2,-7,3,-1,-1,0,-1,-2,-1
10,-8,0,10,-5,1,1,-9,0,0,-5,-1,7,2,0,2,2,-2,-5,-1,2,0,-2,-1,2,1,0,1,2,1,-2,-1,-2,1,1,1,-1,-1,0,3,-3,-2,0,5,-4,-2,1,2,-4,-3,0,-4,8,-7,0,6,-9,4,-1,-1,0,-1,-2,-2
